"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","11 Oct 2021","2","1.70"
"MFP","11 Oct 2021","3","8.00"
"MFP","11 Oct 2021","4","2.00"
"MFP","11 Oct 2021","5","1.28"
"MFP","11 Oct 2021","6","1.28"
"MFP","11 Oct 2021","7","1.28"
"MFP","11 Oct 2021","8","1.20"
"MFP","11 Oct 2021","9","1.20"
"MFP","11 Oct 2021","10","1.20"
"MFP","11 Oct 2021","11","1.28"
"MFP","11 Oct 2021","12","8.00"
"MFP","11 Oct 2021","13","12.12"
"MFP","11 Oct 2021","14","12.12"
"MFP","11 Oct 2021","15","13.33"
"MFP","11 Oct 2021","16","15.00"
"MFP","11 Oct 2021","17","24.25"
"MFP","11 Oct 2021","18","52.20"
"MFP","11 Oct 2021","19","15.00"
"MFP","11 Oct 2021","20","9.88"
"MFP","11 Oct 2021","21","8.02"
"MFP","11 Oct 2021","22","8.00"
"MFP","11 Oct 2021","23","3.19"
"MFP","11 Oct 2021","24","2.28"
"MFP","11 Oct 2021","25","2.28"
"MFP","11 Oct 2021","26","2.28"
"MFP","11 Oct 2021","27","8.00"
"MFP","11 Oct 2021","28","8.00"
"MFP","11 Oct 2021","29","8.00"
"MFP","11 Oct 2021","30","8.00"
"MFP","11 Oct 2021","31","1.42"
"MFP","11 Oct 2021","32","2.32"
"MFP","11 Oct 2021","33","8.00"
"MFP","11 Oct 2021","34","8.00"
"MFP","11 Oct 2021","35","8.00"
"MFP","11 Oct 2021","36","8.00"
"MFP","11 Oct 2021","37","13.33"
"MFP","11 Oct 2021","38","15.88"
"MFP","11 Oct 2021","39","15.88"
"MFP","11 Oct 2021","40","22.57"
"MFP","11 Oct 2021","41","8.00"
"MFP","11 Oct 2021","42","8.00"
"MFP","11 Oct 2021","43","1.28"
"MFP","11 Oct 2021","44","2.32"
"MFP","11 Oct 2021","45","8.00"
"MFP","11 Oct 2021","46","8.00"
"MFP","11 Oct 2021","47","8.00"
"MFP","11 Oct 2021","48","3.00"
"MFP","12 Oct 2021","1","2.70"
"MFP","12 Oct 2021","2","1.20"
"MFP","12 Oct 2021","3","1.00"
"MFP","12 Oct 2021","4","1.00"
"MFP","12 Oct 2021","5","1.00"
"MFP","12 Oct 2021","6","1.00"
"MFP","12 Oct 2021","7","1.00"
"MFP","12 Oct 2021","8","1.00"
"MFP","12 Oct 2021","9","1.00"
"MFP","12 Oct 2021","10","1.00"
"MFP","12 Oct 2021","11","1.10"
"MFP","12 Oct 2021","12","8.00"
"MFP","12 Oct 2021","13","9.88"
"MFP","12 Oct 2021","14","9.88"
"MFP","12 Oct 2021","15","13.33"
"MFP","12 Oct 2021","16","54.48"
"MFP","12 Oct 2021","17","71.28"
"MFP","12 Oct 2021","18","184.78"
"MFP","12 Oct 2021","19","184.42"
"MFP","12 Oct 2021","20","184.88"
"MFP","12 Oct 2021","21","26.09"
"MFP","12 Oct 2021","22","9.88"
"MFP","12 Oct 2021","23","20.00"
"MFP","12 Oct 2021","24","2.70"
"MFP","12 Oct 2021","25","2.70"
"MFP","12 Oct 2021","26","2.70"
"MFP","12 Oct 2021","27","8.00"
"MFP","12 Oct 2021","28","9.54"
"MFP","12 Oct 2021","29","20.00"
"MFP","12 Oct 2021","30","179.99"
"MFP","12 Oct 2021","31","31.76"
"MFP","12 Oct 2021","32","30.13"
"MFP","12 Oct 2021","33","23.43"
"MFP","12 Oct 2021","34","24.91"
"MFP","12 Oct 2021","35","23.47"
"MFP","12 Oct 2021","36","10.29"
"MFP","12 Oct 2021","37","15.00"
"MFP","12 Oct 2021","38","12.12"
"MFP","12 Oct 2021","39","15.88"
"MFP","12 Oct 2021","40","25.00"
"MFP","12 Oct 2021","41","13.33"
"MFP","12 Oct 2021","42","9.88"
"MFP","12 Oct 2021","43","8.00"
"MFP","12 Oct 2021","44","9.88"
"MFP","12 Oct 2021","45","9.88"
"MFP","12 Oct 2021","46","13.33"
"MFP","12 Oct 2021","47","12.12"
"MFP","12 Oct 2021","48","8.00"
"MFP","13 Oct 2021","1","2.70"
"MFP","13 Oct 2021","2","1.20"
"MFP","13 Oct 2021","3","1.00"
"MFP","13 Oct 2021","4","1.00"
"MFP","13 Oct 2021","5","1.20"
"MFP","13 Oct 2021","6","1.20"
"MFP","13 Oct 2021","7","1.20"
"MFP","13 Oct 2021","8","1.00"
"MFP","13 Oct 2021","9","1.00"
"MFP","13 Oct 2021","10","1.00"
"MFP","13 Oct 2021","11","1.10"
"MFP","13 Oct 2021","12","8.00"
"MFP","13 Oct 2021","13","8.00"
"MFP","13 Oct 2021","14","8.00"
"MFP","13 Oct 2021","15","13.33"
"MFP","13 Oct 2021","16","15.88"
"MFP","13 Oct 2021","17","73.64"
"MFP","13 Oct 2021","18","58.00"
"MFP","13 Oct 2021","19","48.74"
"MFP","13 Oct 2021","20","12.12"
"MFP","13 Oct 2021","21","8.66"
"MFP","13 Oct 2021","22","13.42"
"MFP","13 Oct 2021","23","18.97"
"MFP","13 Oct 2021","24","8.17"
"MFP","13 Oct 2021","25","2.32"
"MFP","13 Oct 2021","26","2.70"
"MFP","13 Oct 2021","27","8.00"
"MFP","13 Oct 2021","28","10.98"
"MFP","13 Oct 2021","29","8.00"
"MFP","13 Oct 2021","30","8.00"
"MFP","13 Oct 2021","31","3.09"
"MFP","13 Oct 2021","32","10.46"
"MFP","13 Oct 2021","33","10.49"
"MFP","13 Oct 2021","34","13.92"
"MFP","13 Oct 2021","35","10.98"
"MFP","13 Oct 2021","36","8.00"
"MFP","13 Oct 2021","37","15.00"
"MFP","13 Oct 2021","38","12.12"
"MFP","13 Oct 2021","39","9.88"
"MFP","13 Oct 2021","40","13.33"
"MFP","13 Oct 2021","41","9.71"
"MFP","13 Oct 2021","42","8.00"
"MFP","13 Oct 2021","43","1.33"
"MFP","13 Oct 2021","44","2.01"
"MFP","13 Oct 2021","45","8.00"
"MFP","13 Oct 2021","46","12.12"
"MFP","13 Oct 2021","47","12.78"
"MFP","13 Oct 2021","48","3.33"
"MFP","14 Oct 2021","1","2.70"
"MFP","14 Oct 2021","2","1.20"
"MFP","14 Oct 2021","3","1.00"
"MFP","14 Oct 2021","4","1.00"
"MFP","14 Oct 2021","5","1.00"
"MFP","14 Oct 2021","6","1.00"
"MFP","14 Oct 2021","7","1.00"
"MFP","14 Oct 2021","8","1.00"
"MFP","14 Oct 2021","9","1.00"
"MFP","14 Oct 2021","10","1.00"
"MFP","14 Oct 2021","11","1.10"
"MFP","14 Oct 2021","12","8.00"
"MFP","14 Oct 2021","13","8.00"
"MFP","14 Oct 2021","14","8.00"
"MFP","14 Oct 2021","15","13.33"
"MFP","14 Oct 2021","16","16.42"
"MFP","14 Oct 2021","17","73.64"
"MFP","14 Oct 2021","18","179.99"
"MFP","14 Oct 2021","19","15.94"
"MFP","14 Oct 2021","20","38.50"
"MFP","14 Oct 2021","21","244.81"
"MFP","14 Oct 2021","22","196.77"
"MFP","14 Oct 2021","23","184.62"
"MFP","14 Oct 2021","24","183.83"
"MFP","14 Oct 2021","25","183.82"
"MFP","14 Oct 2021","26","183.82"
"MFP","14 Oct 2021","27","183.82"
"MFP","14 Oct 2021","28","183.82"
"MFP","14 Oct 2021","29","183.83"
"MFP","14 Oct 2021","30","183.82"
"MFP","14 Oct 2021","31","183.82"
"MFP","14 Oct 2021","32","183.82"
