der_name,electric_grid_name,der_type,model_name,node_name,is_phase_0_connected,is_phase_1_connected,is_phase_2_connected,is_phase_3_connected,n_phases,connection,active_power,reactive_power
829,hougang_405node,fixed_load,residential,393,0,1,0,0,1,wye,-59262.8339,-19478.7515
830,hougang_405node,fixed_load,residential,393,0,0,1,0,1,wye,-96302.1051,-31652.9712
831,hougang_405node,fixed_load,residential,393,0,0,0,1,1,wye,-66670.6882,-21913.5955
832,hougang_405node,fixed_load,residential,405,0,1,0,0,1,wye,-96123.6096,-31594.3026
833,hougang_405node,fixed_load,residential,405,0,0,1,0,1,wye,-115348.3315,-37913.1631
834,hougang_405node,fixed_load,residential,405,0,0,0,1,1,wye,-76898.8877,-25275.4421
835,hougang_405node,fixed_load,industrial,121,0,1,0,0,1,wye,-92563.4306,-30424.1284
836,hougang_405node,fixed_load,industrial,121,0,0,1,0,1,wye,-59505.0625,-19558.3682
837,hougang_405node,fixed_load,industrial,121,0,0,0,1,1,wye,-46281.7153,-15212.0642
838,hougang_405node,fixed_load,industrial,177,0,1,0,0,1,wye,-2550000.0,-838144.4682
839,hougang_405node,fixed_load,industrial,177,0,0,1,0,1,wye,-5100000.0,-1676288.936
840,hougang_405node,fixed_load,industrial,177,0,0,0,1,1,wye,-5100000.0,-1676288.936
841,hougang_405node,fixed_load,industrial,178,0,1,0,0,1,wye,-2975000.0,-977835.2129
842,hougang_405node,fixed_load,industrial,178,0,0,1,0,1,wye,-3825000.0,-1257216.702
843,hougang_405node,fixed_load,industrial,178,0,0,0,1,1,wye,-5950000.0,-1955670.426
844,hougang_405node,fixed_load,industrial,179,0,1,0,0,1,wye,-2975000.0,-977835.2129
845,hougang_405node,fixed_load,industrial,179,0,0,1,0,1,wye,-3825000.0,-1257216.702
846,hougang_405node,fixed_load,industrial,179,0,0,0,1,1,wye,-5950000.0,-1955670.426
847,hougang_405node,fixed_load,mixed_commercial_residential,180,0,1,0,0,1,wye,-2444838.668,-803579.6098
848,hougang_405node,fixed_load,mixed_commercial_residential,180,0,0,1,0,1,wye,-2173189.927,-714292.9865
849,hougang_405node,fixed_load,mixed_commercial_residential,180,0,0,0,1,1,wye,-3531433.631,-1160726.103
850,hougang_405node,fixed_load,residential,182,0,1,0,0,1,wye,-118104.6819,-38819.1317
851,hougang_405node,fixed_load,residential,182,0,0,1,0,1,wye,-84360.4871,-27727.9512
852,hougang_405node,fixed_load,residential,182,0,0,0,1,1,wye,-50616.2922,-16636.7707
853,hougang_405node,fixed_load,mixed_commercial_residential,183,0,1,0,0,1,wye,-101417.617,-33334.3587
854,hougang_405node,fixed_load,mixed_commercial_residential,183,0,0,1,0,1,wye,-236641.1064,-77780.1703
855,hougang_405node,fixed_load,mixed_commercial_residential,183,0,0,0,1,1,wye,-169029.3617,-55557.2645
856,hougang_405node,fixed_load,residential,184,0,1,0,0,1,wye,-52130.9318,-17134.6087
857,hougang_405node,fixed_load,residential,184,0,0,1,0,1,wye,-89367.3116,-29373.6148
858,hougang_405node,fixed_load,residential,184,0,0,0,1,1,wye,-81920.0356,-26925.8136
859,hougang_405node,fixed_load,residential,185,0,1,0,0,1,wye,-176355.9695,-57965.404
860,hougang_405node,fixed_load,residential,185,0,0,1,0,1,wye,-122092.5942,-40129.8951
861,hougang_405node,fixed_load,residential,185,0,0,0,1,1,wye,-108526.7504,-35671.0179
862,hougang_405node,fixed_load,residential,186,0,1,0,0,1,wye,-51208.9401,-16831.5646
863,hougang_405node,fixed_load,residential,186,0,0,1,0,1,wye,-62588.7045,-20571.9123
864,hougang_405node,fixed_load,residential,186,0,0,0,1,1,wye,-56898.8223,-18701.7385
865,hougang_405node,fixed_load,mixed_commercial_residential,188,0,1,0,0,1,wye,-76215.5525,-25050.8407
866,hougang_405node,fixed_load,mixed_commercial_residential,188,0,0,1,0,1,wye,-52764.6133,-17342.8897
867,hougang_405node,fixed_load,mixed_commercial_residential,188,0,0,0,1,1,wye,-46901.8784,-15415.9019
868,hougang_405node,fixed_load,residential,189,0,1,0,0,1,wye,-105267.9809,-34599.9121
869,hougang_405node,fixed_load,residential,189,0,0,1,0,1,wye,-126321.5771,-41519.8945
870,hougang_405node,fixed_load,residential,189,0,0,0,1,1,wye,-84214.3847,-27679.9297
871,hougang_405node,fixed_load,residential,190,0,1,0,0,1,wye,-50763.0921,-16685.0215
872,hougang_405node,fixed_load,residential,190,0,0,1,0,1,wye,-101526.1842,-33370.043
873,hougang_405node,fixed_load,residential,190,0,0,0,1,1,wye,-101526.1842,-33370.043
874,hougang_405node,fixed_load,residential,191,0,1,0,0,1,wye,-116724.9425,-38365.6333
875,hougang_405node,fixed_load,residential,191,0,0,1,0,1,wye,-75037.463,-24663.6214
876,hougang_405node,fixed_load,residential,191,0,0,0,1,1,wye,-58362.4712,-19182.8166
877,hougang_405node,fixed_load,industrial,192,0,1,0,0,1,wye,-214977.49,-70659.6839
878,hougang_405node,fixed_load,industrial,192,0,0,1,0,1,wye,-153555.35,-50471.2028
879,hougang_405node,fixed_load,industrial,192,0,0,0,1,1,wye,-92133.21,-30282.7217
880,hougang_405node,fixed_load,industrial,193,0,1,0,0,1,wye,-92133.21,-30282.7217
881,hougang_405node,fixed_load,industrial,193,0,0,1,0,1,wye,-119773.173,-39367.5382
882,hougang_405node,fixed_load,industrial,193,0,0,0,1,1,wye,-64493.247,-21197.9052
883,hougang_405node,fixed_load,industrial,194,0,1,0,0,1,wye,-73706.568,-24226.1773
884,hougang_405node,fixed_load,industrial,194,0,0,1,0,1,wye,-67564.354,-22207.3292
885,hougang_405node,fixed_load,industrial,194,0,0,0,1,1,wye,-42995.498,-14131.9368
886,hougang_405node,fixed_load,industrial,195,0,1,0,0,1,wye,-36853.284,-12113.0887
887,hougang_405node,fixed_load,industrial,195,0,0,1,0,1,wye,-67564.354,-22207.3292
888,hougang_405node,fixed_load,industrial,195,0,0,0,1,1,wye,-79848.782,-26245.0255
889,hougang_405node,fixed_load,industrial,196,0,1,0,0,1,wye,-138199.815,-45424.0825
890,hougang_405node,fixed_load,industrial,196,0,0,1,0,1,wye,-184266.42,-60565.4434
891,hougang_405node,fixed_load,industrial,196,0,0,0,1,1,wye,-138199.815,-45424.0825
892,hougang_405node,fixed_load,industrial,197,0,1,0,0,1,wye,-61674.7592,-20271.513
893,hougang_405node,fixed_load,industrial,197,0,0,1,0,1,wye,-123349.5183,-40543.0261
894,hougang_405node,fixed_load,industrial,197,0,0,0,1,1,wye,-123349.5183,-40543.0261
895,hougang_405node,fixed_load,industrial,198,0,1,0,0,1,wye,-55279.926,-18169.633
896,hougang_405node,fixed_load,industrial,198,0,0,1,0,1,wye,-85990.996,-28263.8736
897,hougang_405node,fixed_load,industrial,198,0,0,0,1,1,wye,-42995.498,-14131.9368
898,hougang_405node,fixed_load,industrial,199,0,1,0,0,1,wye,-168910.885,-55518.3231
899,hougang_405node,fixed_load,industrial,199,0,0,1,0,1,wye,-138199.815,-45424.0825
900,hougang_405node,fixed_load,industrial,199,0,0,0,1,1,wye,-153555.35,-50471.2028
901,hougang_405node,fixed_load,industrial,200,0,1,0,0,1,wye,-73706.568,-24226.1773
902,hougang_405node,fixed_load,industrial,200,0,0,1,0,1,wye,-101346.531,-33310.9939
903,hougang_405node,fixed_load,industrial,200,0,0,0,1,1,wye,-101346.531,-33310.9939
904,hougang_405node,fixed_load,industrial,201,0,1,0,0,1,wye,-147413.136,-48452.3547
905,hougang_405node,fixed_load,industrial,201,0,0,1,0,1,wye,-147413.136,-48452.3547
906,hougang_405node,fixed_load,industrial,201,0,0,0,1,1,wye,-73706.568,-24226.1773
907,hougang_405node,fixed_load,industrial,202,0,1,0,0,1,wye,-98275.424,-32301.5698
908,hougang_405node,fixed_load,industrial,202,0,0,1,0,1,wye,-147413.136,-48452.3547
909,hougang_405node,fixed_load,industrial,202,0,0,0,1,1,wye,-122844.28,-40376.9622
910,hougang_405node,fixed_load,industrial,203,0,1,0,0,1,wye,-93704.2539,-30799.0988
911,hougang_405node,fixed_load,industrial,203,0,0,1,0,1,wye,-64872.1758,-21322.453
912,hougang_405node,fixed_load,industrial,203,0,0,0,1,1,wye,-57664.1562,-18953.2916
913,hougang_405node,fixed_load,residential,204,0,1,0,0,1,wye,-74078.5424,-24348.4394
914,hougang_405node,fixed_load,residential,204,0,0,1,0,1,wye,-74078.5424,-24348.4394
915,hougang_405node,fixed_load,residential,204,0,0,0,1,1,wye,-74078.5424,-24348.4394
916,hougang_405node,fixed_load,residential,205,0,1,0,0,1,wye,-68739.4363,-22593.5601
917,hougang_405node,fixed_load,residential,205,0,0,1,0,1,wye,-48117.6054,-15815.4921
918,hougang_405node,fixed_load,residential,205,0,0,0,1,1,wye,-89361.2671,-29371.6281
919,hougang_405node,fixed_load,industrial,208,0,1,0,0,1,wye,-3475226.734,-1142251.789
920,hougang_405node,fixed_load,industrial,208,0,0,1,0,1,wye,-2896022.279,-951876.4912
921,hougang_405node,fixed_load,industrial,208,0,0,0,1,1,wye,-2316817.823,-761501.1929
922,hougang_405node,fixed_load,residential,209,0,1,0,0,1,wye,-491887.9257,-161675.7427
923,hougang_405node,fixed_load,residential,209,0,0,1,0,1,wye,-843236.444,-277158.416
924,hougang_405node,fixed_load,residential,209,0,0,0,1,1,wye,-772966.7403,-254061.8814
925,hougang_405node,fixed_load,residential,210,0,1,0,0,1,wye,-52098.3218,-17123.8903
926,hougang_405node,fixed_load,residential,210,0,0,1,0,1,wye,-84659.7729,-27826.3217
927,hougang_405node,fixed_load,residential,210,0,0,0,1,1,wye,-58610.612,-19264.3766
928,hougang_405node,fixed_load,residential,235,0,1,0,0,1,wye,-70190.8059,-23070.6022
929,hougang_405node,fixed_load,residential,235,0,0,1,0,1,wye,-122833.9103,-40373.5539
930,hougang_405node,fixed_load,residential,235,0,0,0,1,1,wye,-70190.8059,-23070.6022
931,hougang_405node,fixed_load,residential,243,0,1,0,0,1,wye,-39681.1209,-13042.5537
932,hougang_405node,fixed_load,residential,243,0,0,1,0,1,wye,-72748.7217,-23911.3485
933,hougang_405node,fixed_load,residential,243,0,0,0,1,1,wye,-85975.762,-28258.8664
934,hougang_405node,fixed_load,industrial,245,0,1,0,0,1,wye,-5100000.0,-1676288.936
935,hougang_405node,fixed_load,industrial,245,0,0,1,0,1,wye,-4675000.0,-1536598.192
936,hougang_405node,fixed_load,industrial,245,0,0,0,1,1,wye,-2975000.0,-977835.2129
937,hougang_405node,fixed_load,industrial,249,0,1,0,0,1,wye,-3054948.777,-1004113.105
938,hougang_405node,fixed_load,industrial,249,0,0,1,0,1,wye,-3733826.283,-1227249.351
939,hougang_405node,fixed_load,industrial,249,0,0,0,1,1,wye,-3394387.53,-1115681.228
940,hougang_405node,fixed_load,industrial,250,0,1,0,0,1,wye,-3148667.011,-1034916.799
941,hougang_405node,fixed_load,industrial,250,0,0,1,0,1,wye,-1574333.505,-517458.3994
942,hougang_405node,fixed_load,industrial,250,0,0,0,1,1,wye,-3148667.011,-1034916.799
943,hougang_405node,fixed_load,residential,251,0,1,0,0,1,wye,-86829.7969,-28539.5741
944,hougang_405node,fixed_load,residential,251,0,0,1,0,1,wye,-63148.9432,-20756.0539
945,hougang_405node,fixed_load,residential,251,0,0,0,1,1,wye,-86829.7969,-28539.5741
946,hougang_405node,fixed_load,residential,252,0,1,0,0,1,wye,-123414.256,-40564.3043
947,hougang_405node,fixed_load,residential,252,0,0,1,0,1,wye,-82276.1707,-27042.8695
948,hougang_405node,fixed_load,residential,252,0,0,0,1,1,wye,-102845.2133,-33803.5869
949,hougang_405node,fixed_load,residential,253,0,1,0,0,1,wye,-71493.5773,-23498.8025
950,hougang_405node,fixed_load,residential,253,0,0,1,0,1,wye,-50045.5041,-16449.1617
951,hougang_405node,fixed_load,residential,253,0,0,0,1,1,wye,-92941.6505,-30548.4432
952,hougang_405node,fixed_load,residential,255,0,1,0,0,1,wye,-95051.5605,-31241.9371
953,hougang_405node,fixed_load,residential,255,0,0,1,0,1,wye,-57030.9363,-18745.1623
954,hougang_405node,fixed_load,residential,255,0,0,0,1,1,wye,-133072.1847,-43738.7119
955,hougang_405node,fixed_load,industrial,291,0,1,0,0,1,wye,-184266.42,-60565.4434
956,hougang_405node,fixed_load,industrial,291,0,0,1,0,1,wye,-429954.98,-141319.3679
957,hougang_405node,fixed_load,industrial,291,0,0,0,1,1,wye,-307110.7,-100942.4056
958,hougang_405node,fixed_load,industrial,292,0,1,0,0,1,wye,-90759.4565,-29831.1907
959,hougang_405node,fixed_load,industrial,292,0,0,1,0,1,wye,-102104.3885,-33560.0896
960,hougang_405node,fixed_load,industrial,292,0,0,0,1,1,wye,-147484.1168,-48475.6849
961,hougang_405node,fixed_load,industrial,293,0,1,0,0,1,wye,-55279.926,-18169.633
962,hougang_405node,fixed_load,industrial,293,0,0,1,0,1,wye,-119773.173,-39367.5382
963,hougang_405node,fixed_load,industrial,293,0,0,0,1,1,wye,-101346.531,-33310.9939
964,hougang_405node,fixed_load,industrial,308,0,1,0,0,1,wye,-110559.852,-36339.266
965,hougang_405node,fixed_load,industrial,308,0,0,1,0,1,wye,-82919.889,-27254.4495
966,hougang_405node,fixed_load,industrial,308,0,0,0,1,1,wye,-82919.889,-27254.4495
967,hougang_405node,fixed_load,residential,309,0,1,0,0,1,wye,-64407.6046,-21169.7559
968,hougang_405node,fixed_load,residential,309,0,0,1,0,1,wye,-64407.6046,-21169.7559
969,hougang_405node,fixed_load,residential,309,0,0,0,1,1,wye,-85876.8061,-28226.3412
970,hougang_405node,fixed_load,industrial,315,0,1,0,0,1,wye,-79288.2148,-26060.7759
971,hougang_405node,fixed_load,industrial,315,0,0,1,0,1,wye,-64872.1758,-21322.453
972,hougang_405node,fixed_load,industrial,315,0,0,0,1,1,wye,-72080.1953,-23691.6145
973,hougang_405node,fixed_load,industrial,316,0,1,0,0,1,wye,-67564.354,-22207.3292
974,hougang_405node,fixed_load,industrial,316,0,0,1,0,1,wye,-36853.284,-12113.0887
975,hougang_405node,fixed_load,industrial,316,0,0,0,1,1,wye,-79848.782,-26245.0255
976,hougang_405node,fixed_load,industrial,317,0,1,0,0,1,wye,-42995.498,-14131.9368
977,hougang_405node,fixed_load,industrial,317,0,0,1,0,1,wye,-55279.926,-18169.633
978,hougang_405node,fixed_load,industrial,317,0,0,0,1,1,wye,-85990.996,-28263.8736
979,hougang_405node,fixed_load,industrial,318,0,1,0,0,1,wye,-49137.712,-16150.7849
980,hougang_405node,fixed_load,industrial,318,0,0,1,0,1,wye,-79848.782,-26245.0255
981,hougang_405node,fixed_load,industrial,318,0,0,0,1,1,wye,-55279.926,-18169.633
982,hougang_405node,fixed_load,industrial,319,0,1,0,0,1,wye,-73706.568,-24226.1773
983,hougang_405node,fixed_load,industrial,319,0,0,1,0,1,wye,-110559.852,-36339.266
984,hougang_405node,fixed_load,industrial,319,0,0,0,1,1,wye,-92133.21,-30282.7217
985,hougang_405node,fixed_load,industrial,320,0,1,0,0,1,wye,-42995.498,-14131.9368
986,hougang_405node,fixed_load,industrial,320,0,0,1,0,1,wye,-73706.568,-24226.1773
987,hougang_405node,fixed_load,industrial,320,0,0,0,1,1,wye,-67564.354,-22207.3292
988,hougang_405node,fixed_load,industrial,321,0,1,0,0,1,wye,-122844.28,-40376.9622
989,hougang_405node,fixed_load,industrial,321,0,0,1,0,1,wye,-110559.852,-36339.266
990,hougang_405node,fixed_load,industrial,321,0,0,0,1,1,wye,-135128.708,-44414.6585
991,hougang_405node,fixed_load,industrial,322,0,1,0,0,1,wye,-50456.1367,-16584.1301
992,hougang_405node,fixed_load,industrial,322,0,0,1,0,1,wye,-93704.2539,-30799.0988
993,hougang_405node,fixed_load,industrial,322,0,0,0,1,1,wye,-72080.1953,-23691.6145
994,hougang_405node,fixed_load,industrial,323,0,1,0,0,1,wye,-93704.2539,-30799.0988
995,hougang_405node,fixed_load,industrial,323,0,0,1,0,1,wye,-43248.1172,-14214.9687
996,hougang_405node,fixed_load,industrial,323,0,0,0,1,1,wye,-79288.2148,-26060.7759
997,hougang_405node,fixed_load,industrial,326,0,1,0,0,1,wye,-67564.354,-22207.3292
998,hougang_405node,fixed_load,industrial,326,0,0,1,0,1,wye,-61422.14,-20188.4811
999,hougang_405node,fixed_load,industrial,326,0,0,0,1,1,wye,-55279.926,-18169.633
1000,hougang_405node,fixed_load,industrial,328,0,1,0,0,1,wye,-2975000.0,-977835.2129
1001,hougang_405node,fixed_load,industrial,328,0,0,1,0,1,wye,-3825000.0,-1257216.702
1002,hougang_405node,fixed_load,industrial,328,0,0,0,1,1,wye,-5950000.0,-1955670.426
1003,hougang_405node,fixed_load,industrial,329,0,1,0,0,1,wye,-3400000.0,-1117525.958
1004,hougang_405node,fixed_load,industrial,329,0,0,1,0,1,wye,-4675000.0,-1536598.192
1005,hougang_405node,fixed_load,industrial,329,0,0,0,1,1,wye,-4675000.0,-1536598.192
1006,hougang_405node,fixed_load,industrial,330,0,1,0,0,1,wye,-5525000.0,-1815979.681
1007,hougang_405node,fixed_load,industrial,330,0,0,1,0,1,wye,-3400000.0,-1117525.958
1008,hougang_405node,fixed_load,industrial,330,0,0,0,1,1,wye,-3825000.0,-1257216.702
1009,hougang_405node,fixed_load,industrial,331,0,1,0,0,1,wye,-2924336.531,-961182.936
1010,hougang_405node,fixed_load,industrial,331,0,0,1,0,1,wye,-1860941.429,-611661.8684
1011,hougang_405node,fixed_load,industrial,331,0,0,0,1,1,wye,-3190185.307,-1048563.203
1012,hougang_405node,fixed_load,residential,332,0,1,0,0,1,wye,-92412.2572,-30374.4401
1013,hougang_405node,fixed_load,residential,332,0,0,1,0,1,wye,-52807.0041,-17356.8229
1014,hougang_405node,fixed_load,residential,332,0,0,0,1,1,wye,-52807.0041,-17356.8229
1015,hougang_405node,fixed_load,residential,333,0,1,0,0,1,wye,-43753.7368,-14381.1578
1016,hougang_405node,fixed_load,residential,333,0,0,1,0,1,wye,-76569.0394,-25167.0262
1017,hougang_405node,fixed_load,residential,333,0,0,0,1,1,wye,-43753.7368,-14381.1578
1018,hougang_405node,fixed_load,residential,334,0,1,0,0,1,wye,-99164.4081,-32593.7647
1019,hougang_405node,fixed_load,residential,334,0,0,1,0,1,wye,-63748.548,-20953.1345
1020,hougang_405node,fixed_load,residential,334,0,0,0,1,1,wye,-49582.204,-16296.8824
1021,hougang_405node,fixed_load,residential,335,0,1,0,0,1,wye,-39681.1209,-13042.5537
1022,hougang_405node,fixed_load,residential,335,0,0,1,0,1,wye,-92589.2821,-30432.6253
1023,hougang_405node,fixed_load,residential,335,0,0,0,1,1,wye,-66135.2015,-21737.5895
1024,hougang_405node,fixed_load,residential,336,0,1,0,0,1,wye,-123452.3762,-40576.8338
1025,hougang_405node,fixed_load,residential,336,0,0,1,0,1,wye,-70544.215,-23186.7622
1026,hougang_405node,fixed_load,residential,336,0,0,0,1,1,wye,-70544.215,-23186.7622
1027,hougang_405node,fixed_load,residential,337,0,1,0,0,1,wye,-59262.8339,-19478.7515
1028,hougang_405node,fixed_load,residential,337,0,0,1,0,1,wye,-81486.3966,-26783.2834
1029,hougang_405node,fixed_load,residential,337,0,0,0,1,1,wye,-81486.3966,-26783.2834
1030,hougang_405node,fixed_load,residential,338,0,1,0,0,1,wye,-72748.7217,-23911.3485
1031,hougang_405node,fixed_load,residential,338,0,0,1,0,1,wye,-66135.2015,-21737.5895
1032,hougang_405node,fixed_load,residential,338,0,0,0,1,1,wye,-59521.6814,-19563.8306
1033,hougang_405node,fixed_load,residential,339,0,1,0,0,1,wye,-54209.7981,-17817.899
1034,hougang_405node,fixed_load,residential,339,0,0,1,0,1,wye,-59630.7779,-19599.6889
1035,hougang_405node,fixed_load,residential,339,0,0,0,1,1,wye,-48788.8183,-16036.1091
1036,hougang_405node,fixed_load,commercial,340,0,1,0,0,1,wye,-42995.498,-14131.9368
1037,hougang_405node,fixed_load,commercial,340,0,0,1,0,1,wye,-55279.926,-18169.633
1038,hougang_405node,fixed_load,commercial,340,0,0,0,1,1,wye,-85990.996,-28263.8736
1039,hougang_405node,fixed_load,industrial,341,0,1,0,0,1,wye,-49950.2733,-16417.8609
1040,hougang_405node,fixed_load,industrial,341,0,0,1,0,1,wye,-78493.2867,-25799.4957
1041,hougang_405node,fixed_load,industrial,341,0,0,0,1,1,wye,-85629.04,-28144.9044
1042,hougang_405node,fixed_load,industrial,342,0,1,0,0,1,wye,-55279.926,-18169.633
1043,hougang_405node,fixed_load,industrial,342,0,0,1,0,1,wye,-73706.568,-24226.1773
1044,hougang_405node,fixed_load,industrial,342,0,0,0,1,1,wye,-55279.926,-18169.633
1045,hougang_405node,fixed_load,industrial,343,0,1,0,0,1,wye,-79848.782,-26245.0255
1046,hougang_405node,fixed_load,industrial,343,0,0,1,0,1,wye,-49137.712,-16150.7849
1047,hougang_405node,fixed_load,industrial,343,0,0,0,1,1,wye,-55279.926,-18169.633
1048,hougang_405node,fixed_load,industrial,344,0,1,0,0,1,wye,-42995.498,-14131.9368
1049,hougang_405node,fixed_load,industrial,344,0,0,1,0,1,wye,-79848.782,-26245.0255
1050,hougang_405node,fixed_load,industrial,344,0,0,0,1,1,wye,-61422.14,-20188.4811
1051,hougang_405node,fixed_load,industrial,345,0,1,0,0,1,wye,-119773.173,-39367.5382
1052,hougang_405node,fixed_load,industrial,345,0,0,1,0,1,wye,-64493.247,-21197.9052
1053,hougang_405node,fixed_load,industrial,345,0,0,0,1,1,wye,-92133.21,-30282.7217
1054,hougang_405node,fixed_load,industrial,346,0,1,0,0,1,wye,-39671.1951,-13039.2913
1055,hougang_405node,fixed_load,industrial,346,0,0,1,0,1,wye,-72730.5244,-23905.3673
1056,hougang_405node,fixed_load,industrial,346,0,0,0,1,1,wye,-85954.2561,-28251.7977
1057,hougang_405node,fixed_load,industrial,347,0,1,0,0,1,wye,-98275.424,-32301.5698
1058,hougang_405node,fixed_load,industrial,347,0,0,1,0,1,wye,-110559.852,-36339.266
1059,hougang_405node,fixed_load,industrial,347,0,0,0,1,1,wye,-159697.564,-52490.0509
1060,hougang_405node,fixed_load,industrial,348,0,1,0,0,1,wye,-73706.568,-24226.1773
1061,hougang_405node,fixed_load,industrial,348,0,0,1,0,1,wye,-101346.531,-33310.9939
1062,hougang_405node,fixed_load,industrial,348,0,0,0,1,1,wye,-101346.531,-33310.9939
