"INFORMATION TYPE","RESERVE GROUP","DATE","PERIOD","PRICE ($/MWh)"
"MRP","CONRESD","01 Dec 2021","14","9.09"
"MRP","CONRESD","01 Dec 2021","15","12.00"
"MRP","CONRESD","01 Dec 2021","16","110.30"
"MRP","CONRESD","01 Dec 2021","17","110.30"
"MRP","CONRESD","01 Dec 2021","18","110.30"
"MRP","CONRESD","01 Dec 2021","19","110.30"
"MRP","CONRESD","01 Dec 2021","20","110.30"
"MRP","CONRESD","01 Dec 2021","21","110.30"
"MRP","CONRESD","01 Dec 2021","22","110.30"
"MRP","CONRESD","01 Dec 2021","23","110.30"
"MRP","CONRESD","01 Dec 2021","24","110.30"
"MRP","CONRESD","01 Dec 2021","25","110.30"
"MRP","CONRESD","01 Dec 2021","26","108.00"
"MRP","CONRESD","01 Dec 2021","27","110.30"
"MRP","CONRESD","01 Dec 2021","28","110.30"
"MRP","CONRESD","01 Dec 2021","29","110.30"
"MRP","CONRESD","01 Dec 2021","30","110.30"
"MRP","CONRESD","01 Dec 2021","31","110.30"
"MRP","CONRESD","01 Dec 2021","32","110.30"
"MRP","CONRESD","01 Dec 2021","33","110.30"
"MRP","CONRESD","01 Dec 2021","34","110.30"
"MRP","CONRESD","01 Dec 2021","35","110.30"
"MRP","CONRESD","01 Dec 2021","36","110.30"
"MRP","CONRESD","01 Dec 2021","37","110.30"
"MRP","CONRESD","01 Dec 2021","38","110.30"
"MRP","CONRESD","01 Dec 2021","39","110.30"
"MRP","CONRESD","01 Dec 2021","40","110.30"
"MRP","CONRESD","01 Dec 2021","41","110.30"
"MRP","CONRESD","01 Dec 2021","42","110.30"
"MRP","CONRESD","01 Dec 2021","43","110.30"
"MRP","CONRESD","01 Dec 2021","44","108.00"
"MRP","CONRESD","01 Dec 2021","45","13.49"
"MRP","CONRESD","01 Dec 2021","46","12.00"
"MRP","CONRESD","01 Dec 2021","47","2.00"
"MRP","CONRESD","01 Dec 2021","48","2.40"
"MRP","CONRESE","01 Dec 2021","1","5.00"
"MRP","CONRESE","01 Dec 2021","2","5.00"
"MRP","CONRESE","01 Dec 2021","3","3.79"
"MRP","CONRESE","01 Dec 2021","4","2.50"
"MRP","CONRESE","01 Dec 2021","5","1.82"
"MRP","CONRESE","01 Dec 2021","6","1.82"
"MRP","CONRESE","01 Dec 2021","7","1.82"
"MRP","CONRESE","01 Dec 2021","8","1.82"
"MRP","CONRESE","01 Dec 2021","9","1.82"
"MRP","CONRESE","01 Dec 2021","10","1.82"
"MRP","CONRESE","01 Dec 2021","11","1.82"
"MRP","CONRESE","01 Dec 2021","12","2.50"
"MRP","CONRESE","01 Dec 2021","13","2.50"
"MRP","CONRESE","01 Dec 2021","14","3.79"
"MRP","CONRESE","01 Dec 2021","15","5.00"
"MRP","CONRESE","01 Dec 2021","16","45.96"
"MRP","CONRESE","01 Dec 2021","17","45.96"
"MRP","CONRESE","01 Dec 2021","18","45.96"
"MRP","CONRESE","01 Dec 2021","19","45.96"
"MRP","CONRESE","01 Dec 2021","20","45.96"
"MRP","CONRESE","01 Dec 2021","21","45.96"
"MRP","CONRESE","01 Dec 2021","22","45.96"
"MRP","CONRESE","01 Dec 2021","23","45.96"
"MRP","CONRESE","01 Dec 2021","24","45.96"
"MRP","CONRESE","01 Dec 2021","25","45.96"
"MRP","CONRESE","01 Dec 2021","26","45.00"
"MRP","CONRESE","01 Dec 2021","27","45.96"
"MRP","CONRESE","01 Dec 2021","28","45.96"
"MRP","CONRESE","01 Dec 2021","29","45.96"
"MRP","CONRESE","01 Dec 2021","30","45.96"
"MRP","CONRESE","01 Dec 2021","31","45.96"
"MRP","CONRESE","01 Dec 2021","32","45.96"
"MRP","CONRESE","01 Dec 2021","33","45.96"
"MRP","CONRESE","01 Dec 2021","34","45.96"
