"INFORMATION TYPE","RESERVE GROUP","DATE","PERIOD","PRICE ($/MWh)"
"MRP","CONRESE","01 Jun 2021","6","0.12"
"MRP","CONRESE","01 Jun 2021","7","0.12"
"MRP","CONRESE","01 Jun 2021","8","0.12"
"MRP","CONRESE","01 Jun 2021","9","0.12"
"MRP","CONRESE","01 Jun 2021","10","0.12"
"MRP","CONRESE","01 Jun 2021","11","0.30"
"MRP","CONRESE","01 Jun 2021","12","0.33"
"MRP","CONRESE","01 Jun 2021","13","0.30"
"MRP","CONRESE","01 Jun 2021","14","0.25"
"MRP","CONRESE","01 Jun 2021","15","0.81"
"MRP","CONRESE","01 Jun 2021","16","2.44"
"MRP","CONRESE","01 Jun 2021","17","0.30"
"MRP","CONRESE","01 Jun 2021","18","0.08"
"MRP","CONRESE","01 Jun 2021","19","0.05"
"MRP","CONRESE","01 Jun 2021","20","0.02"
"MRP","CONRESE","01 Jun 2021","21","0.02"
"MRP","CONRESE","01 Jun 2021","22","0.02"
"MRP","CONRESE","01 Jun 2021","23","0.12"
"MRP","CONRESE","01 Jun 2021","24","0.03"
"MRP","CONRESE","01 Jun 2021","25","0.02"
"MRP","CONRESE","01 Jun 2021","26","0.02"
"MRP","CONRESE","01 Jun 2021","27","0.02"
"MRP","CONRESE","01 Jun 2021","28","0.12"
"MRP","CONRESE","01 Jun 2021","29","0.12"
"MRP","CONRESE","01 Jun 2021","30","0.12"
"MRP","CONRESE","01 Jun 2021","31","0.03"
"MRP","CONRESE","01 Jun 2021","32","0.02"
"MRP","CONRESE","01 Jun 2021","33","0.03"
"MRP","CONRESE","01 Jun 2021","34","0.12"
"MRP","CONRESE","01 Jun 2021","35","0.12"
"MRP","CONRESE","01 Jun 2021","36","0.12"
"MRP","CONRESE","01 Jun 2021","37","0.33"
"MRP","CONRESE","01 Jun 2021","38","0.43"
"MRP","CONRESE","01 Jun 2021","39","0.33"
"MRP","CONRESE","01 Jun 2021","40","0.33"
"MRP","CONRESE","01 Jun 2021","41","0.01"
"MRP","CONRESE","01 Jun 2021","42","0.01"
"MRP","CONRESE","01 Jun 2021","43","0.12"
"MRP","CONRESE","01 Jun 2021","44","0.30"
"MRP","CONRESE","01 Jun 2021","45","0.12"
"MRP","CONRESE","01 Jun 2021","46","1.86"
"MRP","CONRESE","01 Jun 2021","47","0.25"
